TEMPLATE_ID,FILENAME,CLUSTER_INDEX,CONFIDENCE
101282,frames/53550.png,0,1.0
101131,frames/45217.png,0,0.989732
101120,frames/45216.png,0,0.984063
101044,frames/53701.png,0,0.967659
101051,frames/45211.png,0,0.948832
101283,frames/53515.png,0,0.969602
100639,frames/53900.png,0,0.960544
100449,frames/53514.png,0,0.976435
101409,frames/53663.png,0,0.958571
101057,frames/53662.png,0,0.966465
100163,frames/53660.png,0,0.955299
101290,frames/53666.png,0,0.971447
100805,frames/53664.png,0,0.939437
100895,frames/45290.png,0,0.936906
100930,frames/53504.png,0,0.972859
101423,frames/53565.png,0,0.959823
101195,frames/53566.png,0,0.951757
101215,frames/53567.png,0,0.958955
100852,frames/53561.png,0,0.961868
100220,frames/53622.png,0,0.966644
100611,frames/53621.png,0,0.953156
100926,frames/53620.png,0,0.977713
100766,frames/53385.png,0,0.973347
100470,frames/53549.png,0,0.956111
100394,frames/53894.png,0,0.91465
101099,frames/53600.png,0,0.958331
100834,frames/53833.png,0,0.969953
100477,frames/45353.png,0,0.902137
100412,frames/53838.png,0,0.960993
100029,frames/53572.png,0,0.974374
100863,frames/45304.png,0,0.967744
100619,frames/53440.png,0,0.966666
101014,frames/53445.png,0,0.936742
100530,frames/53448.png,0,0.913664
100349,frames/45145.png,0,0.972299
100433,frames/45149.png,0,0.953917
100430,frames/53730.png,0,0.966411
100559,frames/53857.png,0,0.977404
100509,frames/45182.png,0,0.954636
101461,frames/53464.png,0,0.931255
100475,frames/53467.png,0,0.968476
101355,frames/53466.png,0,0.953438
100284,frames/45166.png,0,0.930299
101312,frames/53427.png,0,0.977851
100729,frames/53426.png,0,0.96596
100382,frames/53428.png,0,0.940503
100818,frames/45228.png,0,0.962555
100270,frames/45203.png,0,0.963648
100719,frames/45208.png,0,0.905956
100484,frames/53555.png,0,0.970296
100356,frames/53711.png,0,0.97819
101400,frames/53483.png,0,0.972082
100992,frames/53735.png,0,0.89716
100899,frames/53736.png,0,0.919166
100679,frames/53731.png,0,0.947032
100455,frames/53732.png,0,0.967253
101466,frames/53836.png,0,0.97101
100361,frames/53837.png,0,0.966177
100341,frames/53832.png,0,0.965344
100285,frames/53562.png,0,0.977309
100763,frames/53659.png,0,0.962923
100215,frames/53511.png,0,0.963258
101337,frames/53513.png,0,0.963708
101187,frames/53517.png,0,0.982053
101448,frames/53579.png,0,0.942764
100414,frames/53578.png,0,0.92745
100665,frames/53611.png,0,0.926117
100542,img/45068.jpg,0,0.876261
101010,frames/53399.png,0,0.975963
101415,frames/53806.png,0,0.967285
100121,frames/45178.png,0,0.978236
101430,frames/45342.png,0,0.971745
100330,frames/45341.png,0,0.975784
100823,frames/53821.png,0,0.968995
101277,frames/53822.png,0,0.965388
100799,frames/53457.png,0,0.961485
101268,frames/53459.png,0,0.934936
100434,frames/45367.png,0,0.959972
100723,frames/53595.png,0,0.909974
100925,frames/53596.png,0,0.973277
